source,title,url
Hacker News,Charles Proxy,https://www.charlesproxy.com/
TechCrunch,"Sequoia partner spreads debunked Brown shooting theory, testing new leadership",https://techcrunch.com/2025/12/19/sequoia-partner-spreads-debunked-brown-shooting-theory-testing-new-leadership/
Dev.to,Congrats to the Winners of the AI Challenge for Cross-Platform Apps!,https://dev.to/devteam/congrats-to-the-winners-of-the-ai-challenge-for-cross-platform-apps-3f7f
