source,title,url
Hacker News,ZuckOff Know when a camera is in the room,https://zuckoff.app/
TechCrunch,6 days left to save up to $200 to TechCrunch Disrupt 2026,https://techcrunch.com/2026/09/20/6-days-left-to-get-ahead-at-techcrunch-disrupt-2026/
Dev.to,i built a green blob that lives on my desktop. now it has feelings.,https://dev.to/mikachu/i-built-a-green-blob-that-lives-on-my-desktop-and-now-it-has-feelings-4pjd
