source,title,url
Hacker News,The West Forgot How to Make Things. Now It's Forgetting How to Code,https://techtrenches.dev/p/the-west-forgot-how-to-make-things
TechCrunch,Anthropic created a test marketplace for agent-on-agent commerce,https://techcrunch.com/2026/04/25/anthropic-created-a-test-marketplace-for-agent-on-agent-commerce/
Dev.to,I Don’t Make Slides Anymore. My Agent and Entire Do It for Me.,https://dev.to/entire/i-dont-make-slides-anymore-my-agent-and-entire-do-it-for-me-m17
