source,title,url
Hacker News,Pocketbase – open-source realtime back end in 1 file,https://pocketbase.io/
TechCrunch,"Anduril&#8217;s autonomous weapons stumble in tests and combat, WSJ reports",https://techcrunch.com/2025/11/27/andurils-autonomous-weapons-stumble-in-tests-and-combat-wsj-reports/
Dev.to,🤖🤖How to run AI in parallel easily and for free (Git Worktree Runner)🧠🧠,https://dev.to/webdeveloperhyper/how-to-run-ai-in-parallel-easily-and-for-free-git-worktree-runner-80o
