source,title,url
Hacker News,Anthropic's original take home assignment open sourced,https://github.com/anthropics/original_performance_takehome
TechCrunch,"Amagi slides in India debut, as cloud TV software firm tests investor appetite",https://techcrunch.com/2026/01/20/amagi-slides-in-india-debut-as-cloud-tv-software-firm-tests-investor-appetite/
Dev.to,My Chrome Tabs Tell a Story We Haven't Processed Yet,https://dev.to/dannwaneri/my-chrome-tabs-tell-a-story-we-havent-processed-yet-ec9
