source,title,url
Hacker News,Claude Code Unpacked : A visual guide,https://ccunpacked.dev/
TechCrunch,Mercor says it was hit by cyberattack tied to compromise of open-source LiteLLM project,https://techcrunch.com/2026/03/31/mercor-says-it-was-hit-by-cyberattack-tied-to-compromise-of-open-source-litellm-project/
Dev.to,A Year of Change and Persistence,https://dev.to/jess/a-year-of-change-and-persistence-19cf
