source,title,url
Hacker News,Calendar,https://neatnik.net/calendar/?year=2026
TechCrunch,Best Apple Watch apps for boosting your productivity,https://techcrunch.com/2025/12/27/best-apple-watch-apps-for-boosting-your-productivity/
Dev.to,Advent of AI 2025 - Day 17: Building a Wishlist App with Goose and MCP-UI,https://dev.to/nickytonline/advent-of-ai-2025-day-17-building-a-wishlist-app-with-goose-and-mcp-ui-330l
