source,title,url
Hacker News,AirPods libreated from Apple's ecosystem,https://github.com/kavishdevar/librepods
TechCrunch,JPMorgan doesn’t want to pay Frank founder Charlie Javice’s legal bills,https://techcrunch.com/2025/11/15/jpmorgan-doesnt-want-to-pay-frank-founder-charlie-javices-legal-bills/
Dev.to,Why Small Online Communities Still Matter for Developers in 2025,https://dev.to/sonia_bobrik_1939cdddd79d/why-small-online-communities-still-matter-for-developers-in-2025-1ooe
