source,title,url
Hacker News,Want to piss off your IT department? Are the links not malicious looking enough?,https://phishyurl.com/
TechCrunch,Indian fintech Jar turns profitable by enabling millions to save in gold,https://techcrunch.com/2025/09/18/indian-fintech-jar-turns-profitable-by-helping-millions-save-in-gold/
Dev.to,Tested 15 Wrike Alternatives: Only These 6 Are Worth Your Time,https://dev.to/teamcamp/tested-15-wrike-alternatives-only-these-6-are-worth-your-time-4ah9
