source,title,url
Hacker News,"Publish on your own site, syndicate elsewhere",https://indieweb.org/POSSE#
TechCrunch,India orders Musk&#8217;s X to fix Grok over &#8216;obscene&#8217; AI content,https://techcrunch.com/2026/01/02/india-orders-musks-x-to-fix-grok-over-obscene-ai-content/
Dev.to,Happy New Year! What was your win this week?!,https://dev.to/devteam/happy-new-year-what-was-your-win-this-week-4h5l
