source,title,url
Hacker News,Algebraic Effects for the Rest of Us,https://overreacted.io/algebraic-effects-for-the-rest-of-us/
TechCrunch,Founders seize on Indian court ruling to revive criticism of Google&#8217;s ad business,https://techcrunch.com/2026/05/29/founders-seize-on-indian-court-ruling-to-revive-criticism-of-googles-ad-business/
Dev.to,What was your win this week?,https://dev.to/devteam/what-was-your-win-this-week-i1
