source,title,url
Hacker News,Phoenix: A modern X server written from scratch in Zig,https://git.dec05eba.com/phoenix/about/
TechCrunch,Nvidia to license AI chip challenger Groq&#8217;s tech and hire its CEO,https://techcrunch.com/2025/12/24/nvidia-acquires-ai-chip-challenger-groq-for-20b-report-says/
Dev.to,Top 7 Featured DEV Posts of the Week,https://dev.to/devteam/top-7-featured-dev-posts-of-the-week-2p6l
