source,title,url
Hacker News,"Microsoft Word for Windows 1.1a, Native X64 Port",https://github.com/jmarshall23/msword
TechCrunch,Planned Amazon data center could become the biggest climate polluter in the U.S.,https://techcrunch.com/2026/08/08/planned-amazon-data-center-could-become-the-biggest-climate-polluter-in-the-u-s/
Dev.to,Into the void,https://dev.to/pauljlucas/into-the-void-4h69
