source,title,url
Hacker News,Animated AI,https://animatedai.github.io/
TechCrunch,The phone is dead. Long live . . . what exactly?,https://techcrunch.com/2025/12/30/the-phone-is-dead-long-live-what-exactly/
Dev.to,“Why Do You Code?” - A Surprisingly Hard Question,https://dev.to/sylwia-lask/why-do-you-code-a-surprisingly-hard-question-4ak4
