source,title,url
Hacker News,Founder of GitLab battles cancer by founding companies,https://sytse.com/cancer/
TechCrunch,"Bluesky leans into AI with Attie, an app for building custom feeds",https://techcrunch.com/2026/03/28/bluesky-leans-into-ai-with-attie-an-app-for-building-custom-feeds/
Dev.to,Decoding Bronze Age Paperwork: Modern AI vs. Ancient Assyrian Clay Tablets,https://dev.to/gde/decoding-bronze-age-paperwork-modern-ai-vs-ancient-assyrian-clay-tablets-5adf
