source,title,url
Hacker News,Show HN: SQL-tap – Real-time SQL traffic viewer for PostgreSQL and MySQL,https://github.com/mickamy/sql-tap
TechCrunch,Nothing opens its first retail store in India,https://techcrunch.com/2026/02/13/nothing-opens-its-first-retail-store-in-india/
Dev.to,Remember Your First Computer Book?,https://dev.to/richardpascoe/remember-your-first-computer-book-4fml
