source,title,url
Hacker News,Show HN: I built a system for active note-taking in regular meetings like 1-1s,https://withdocket.com
TechCrunch,FTC upholds ban on stalkerware founder Scott Zuckerman,https://techcrunch.com/2025/12/08/ftc-upholds-ban-on-stalkerware-founder-scott-zuckerman/
Dev.to,Lyria RealTime: The Developer’s Guide to Infinite Music Streaming,https://dev.to/googleai/lyria-realtime-the-developers-guide-to-infinite-music-streaming-4m1h
