source,title,url
Hacker News,Roc Camera,https://roc.camera/
TechCrunch,Big tech is paying for Trump&#8217;s White House ballroom,https://techcrunch.com/2025/10/23/big-tech-is-paying-for-trumps-white-house-ballroom/
Dev.to,Building a Full-Stack AI Shopping Assistant with CrewAI and Tavily,https://dev.to/copilotkit/building-a-full-stack-ai-shopping-assistant-with-crewai-and-tavily-4366
