source,title,url
Hacker News,Show HN: KiDoom – Running DOOM on PCB Traces,https://www.mikeayles.com/#kidoom
TechCrunch,Uber and WeRide&#8217;s robotaxi service in Abu Dhabi is officially driverless,https://techcrunch.com/2025/11/25/uber-and-werides-robotaxi-service-in-abu-dhabi-is-officially-driverless/
Dev.to,How I Taught GitHub Copilot Code Review to Think Like a Maintainer,https://dev.to/techgirl1908/how-i-taught-github-copilot-code-review-to-think-like-a-maintainer-3l2c
